ticker,timestamp,time_bucket,signal_type,entry,stop,risk,atr,volume_ratio,confidence,outcome,peak_r,actual_r,peak_price,bars_to_peak,time_to_peak_min,bars_to_exit,stopped_out
SPY,2025-12-17 09:57:00,MORNING (9:45-10:30),SELL,680.89,681.04,0.15,0.1,8.63,100,REVERSAL,0.73,0.37,680.78,2,2,2,False
SPY,2025-12-17 10:11:00,MORNING (9:45-10:30),SELL,680.99,681.12,0.13,0.09,18.86,100,STOP_OUT,0.0,-1.0,680.99,0,0,0,True
SPY,2025-12-17 10:33:00,MIDDAY (10:30-15:00),SELL,681.21,681.4,0.19,0.13,2.77,100,REVERSAL,0.53,0.26,681.11,2,2,2,False
SPY,2025-12-17 10:41:00,MIDDAY (10:30-15:00),SELL,680.98,681.16,0.18,0.12,2.83,90,STOP_OUT,0.0,-1.0,680.98,0,0,0,True
SPY,2025-12-17 11:10:00,MIDDAY (10:30-15:00),SELL,681.31,681.47,0.16,0.11,2.02,90,REVERSAL,1.31,0.66,681.1,0,0,0,False
SPY,2025-12-17 11:26:00,MIDDAY (10:30-15:00),SELL,681.07,681.23,0.16,0.11,2.13,90,STOP_OUT,0.19,-1.0,681.04,0,0,0,True
SPY,2025-12-17 11:29:00,MIDDAY (10:30-15:00),SELL,681.1,681.26,0.16,0.1,2.75,95,STOP_OUT,0.0,-1.0,681.1,0,0,0,True
SPY,2025-12-17 11:35:00,MIDDAY (10:30-15:00),SELL,681.2,681.37,0.17,0.11,9.08,100,STOP_OUT,0.29,-1.0,681.15,0,0,0,True
SPY,2025-12-17 12:02:00,MIDDAY (10:30-15:00),SELL,681.06,681.23,0.17,0.12,3.34,100,STOP_OUT,0.35,-1.0,681.0,0,0,0,True
SPY,2025-12-17 12:29:00,MIDDAY (10:30-15:00),SELL,681.05,681.17,0.12,0.08,2.75,100,STOP_OUT,0.08,-1.0,681.04,0,0,0,True
SPY,2025-12-17 12:35:00,MIDDAY (10:30-15:00),SELL,681.33,681.47,0.13,0.09,2.29,90,REVERSAL,0.86,0.43,681.21,5,5,5,False
SPY,2025-12-17 13:14:00,MIDDAY (10:30-15:00),SELL,680.65,682.53,1.88,1.25,40.81,100,REVERSAL,0.56,0.28,679.6,5,5,6,False
SPY,2025-12-17 13:16:00,MIDDAY (10:30-15:00),SELL,680.45,681.75,1.3,0.87,2.69,97,REVERSAL,0.65,0.33,679.6,3,3,3,False
SPY,2025-12-17 13:37:00,MIDDAY (10:30-15:00),SELL,680.31,680.62,0.31,0.21,2.19,83,REVERSAL,0.55,0.27,680.14,1,1,1,False
SPY,2025-12-17 14:17:00,MIDDAY (10:30-15:00),SELL,680.31,680.6,0.29,0.19,2.49,83,REVERSAL,1.07,0.53,680.0,10,10,10,False
SPY,2025-12-17 14:22:00,MIDDAY (10:30-15:00),SELL,680.31,680.58,0.27,0.18,3.49,100,REVERSAL,1.15,0.57,680.0,5,5,5,False
SPY,2025-12-17 14:25:00,MIDDAY (10:30-15:00),SELL,680.23,680.49,0.26,0.17,2.8,90,REVERSAL,0.88,0.44,680.0,2,2,2,False
SPY,2025-12-17 14:28:00,MIDDAY (10:30-15:00),SELL,680.09,680.32,0.23,0.15,2.46,87,REVERSAL,1.22,0.61,679.81,0,0,0,False
SPY,2025-12-17 14:30:00,MIDDAY (10:30-15:00),SELL,679.58,679.88,0.3,0.2,66.7,100,STOP_OUT,0.0,-1.0,679.58,0,0,0,True
SPY,2025-12-17 14:32:00,MIDDAY (10:30-15:00),SELL,679.83,680.24,0.42,0.28,2.06,85,STOP_OUT,0.0,-1.0,679.83,0,0,0,True
SPY,2025-12-17 15:00:00,CLOSE (15:00-16:00),SELL,678.85,679.69,0.84,0.56,2.0,85,REVERSAL,0.51,0.26,678.42,8,8,8,False
SPY,2025-12-17 15:35:00,CLOSE (15:00-16:00),SELL,677.35,678.08,0.73,0.48,2.12,90,REVERSAL,0.67,0.34,676.86,0,0,0,False
SPY,2025-12-17 15:45:00,CLOSE (15:00-16:00),SELL,675.65,676.41,0.76,0.5,2.07,83,STOP_OUT,0.38,-1.0,675.36,1,1,1,True
SPY,2025-12-18 09:50:00,MORNING (9:45-10:30),SELL,674.26,674.41,0.15,0.1,2.66,100,STOP_OUT,0.33,-1.0,674.21,0,0,0,True
SPY,2025-12-18 10:02:00,MORNING (9:45-10:30),SELL,674.36,674.48,0.12,0.08,3.76,100,REVERSAL,1.0,0.5,674.24,1,1,1,False
SPY,2025-12-18 10:06:00,MORNING (9:45-10:30),SELL,674.25,674.39,0.14,0.09,13.83,100,REVERSAL,0.86,0.43,674.13,0,0,0,False
SPY,2025-12-18 10:47:00,MIDDAY (10:30-15:00),SELL,674.24,674.39,0.15,0.1,2.92,100,REVERSAL,1.0,0.5,674.09,0,0,0,False
SPY,2025-12-18 10:48:00,MIDDAY (10:30-15:00),SELL,674.09,674.24,0.15,0.1,2.69,100,STOP_OUT,0.0,-1.0,674.09,0,0,0,True
SPY,2025-12-18 11:43:00,MIDDAY (10:30-15:00),SELL,674.45,674.59,0.13,0.09,43.35,100,STOP_OUT,0.43,-1.0,674.39,0,0,0,True
SPY,2025-12-18 12:01:00,MIDDAY (10:30-15:00),SELL,674.68,674.82,0.14,0.09,3.21,100,REVERSAL,1.21,0.61,674.51,0,0,0,False
SPY,2025-12-18 12:14:00,MIDDAY (10:30-15:00),SELL,674.56,674.73,0.17,0.11,9.91,100,REVERSAL,1.47,0.74,674.31,8,8,8,False
SPY,2025-12-18 12:33:00,MIDDAY (10:30-15:00),SELL,674.22,674.4,0.18,0.12,4.08,100,REVERSAL,0.56,0.28,674.12,0,0,0,False
SPY,2025-12-18 12:52:00,MIDDAY (10:30-15:00),SELL,674.1,674.28,0.18,0.12,6.2,100,STOP_OUT,0.33,-1.0,674.04,3,3,3,True
SPY,2025-12-19 09:49:00,MORNING (9:45-10:30),SELL,676.9,677.05,0.15,0.1,2.02,90,STOP_OUT,0.0,-1.0,676.9,0,0,0,True
SPY,2025-12-19 09:54:00,MORNING (9:45-10:30),SELL,677.12,677.24,0.12,0.08,5.96,100,REVERSAL,0.92,0.46,677.01,0,0,0,False
SPY,2025-12-19 10:00:00,MORNING (9:45-10:30),SELL,677.03,677.17,0.14,0.09,5.29,100,REVERSAL,0.93,0.46,676.9,0,0,0,False
SPY,2025-12-19 10:33:00,MIDDAY (10:30-15:00),SELL,676.96,677.07,0.11,0.08,3.03,100,REVERSAL,0.82,0.41,676.87,0,0,0,False
SPY,2025-12-19 10:40:00,MIDDAY (10:30-15:00),SELL,676.73,676.88,0.15,0.1,4.24,100,REVERSAL,0.6,0.3,676.64,1,1,1,False
SPY,2025-12-19 10:52:00,MIDDAY (10:30-15:00),SELL,676.85,677.04,0.19,0.12,2.92,93,REVERSAL,0.63,0.32,676.73,0,0,0,False
SPY,2025-12-19 11:05:00,MIDDAY (10:30-15:00),SELL,676.31,676.5,0.19,0.12,2.1,87,REVERSAL,1.16,0.58,676.09,0,0,0,False
SPY,2025-12-19 11:08:00,MIDDAY (10:30-15:00),SELL,676.0,676.19,0.19,0.13,2.32,90,REVERSAL,1.32,0.66,675.75,0,0,0,False
SPY,2025-12-19 11:11:00,MIDDAY (10:30-15:00),SELL,675.94,676.19,0.25,0.17,3.33,100,STOP_OUT,0.12,-1.0,675.91,0,0,0,True
SPY,2025-12-19 12:01:00,MIDDAY (10:30-15:00),SELL,676.25,676.4,0.15,0.1,2.12,85,REVERSAL,0.93,0.47,676.11,0,0,0,False
SPY,2025-12-19 12:04:00,MIDDAY (10:30-15:00),SELL,676.01,676.23,0.22,0.14,2.57,100,STOP_OUT,0.0,-1.0,676.01,0,0,0,True
SPY,2025-12-19 12:18:00,MIDDAY (10:30-15:00),SELL,675.81,676.12,0.31,0.21,38.14,100,REVERSAL,0.68,0.34,675.6,2,2,2,False
SPY,2025-12-19 12:20:00,MIDDAY (10:30-15:00),SELL,675.73,676.03,0.3,0.2,6.42,100,REVERSAL,0.63,0.32,675.54,1,1,1,False
SPY,2025-12-19 12:31:00,MIDDAY (10:30-15:00),SELL,675.78,676.06,0.28,0.19,9.82,100,REVERSAL,0.93,0.46,675.52,3,3,3,False
SPY,2025-12-19 12:52:00,MIDDAY (10:30-15:00),SELL,675.47,675.66,0.19,0.13,8.75,100,REVERSAL,0.89,0.45,675.3,0,0,0,False
SPY,2025-12-19 12:53:00,MIDDAY (10:30-15:00),SELL,675.3,675.5,0.2,0.13,2.79,100,REVERSAL,0.65,0.32,675.17,0,0,0,False
SPY,2025-12-19 12:54:00,MIDDAY (10:30-15:00),SELL,675.2,675.41,0.21,0.14,2.44,87,REVERSAL,0.52,0.26,675.09,0,0,0,False
SPY,2025-12-19 12:55:00,MIDDAY (10:30-15:00),SELL,675.12,675.33,0.21,0.14,3.67,100,STOP_OUT,0.0,-1.0,675.12,0,0,0,True
SPY,2025-12-19 13:00:00,MIDDAY (10:30-15:00),SELL,675.01,675.6,0.59,0.4,14.47,100,STOP_OUT,0.0,-1.0,675.01,0,0,0,True
SPY,2025-12-19 13:31:00,MIDDAY (10:30-15:00),SELL,675.32,675.53,0.21,0.14,2.36,80,REVERSAL,1.24,0.62,675.06,0,0,0,False
SPY,2025-12-19 13:45:00,MIDDAY (10:30-15:00),SELL,675.4,675.91,0.51,0.34,5.31,100,STOP_OUT,0.0,-1.0,675.4,0,0,0,True
SPY,2025-12-19 14:24:00,MIDDAY (10:30-15:00),SELL,676.22,676.49,0.27,0.18,3.32,100,REVERSAL,2.89,1.44,675.44,0,0,0,False
SPY,2025-12-19 14:25:00,MIDDAY (10:30-15:00),SELL,675.62,675.96,0.34,0.22,3.93,100,REVERSAL,0.76,0.38,675.36,0,0,0,False
SPY,2025-12-24 10:08:00,MORNING (9:45-10:30),BUY,687.69,687.62,0.07,0.05,10.97,100,REVERSAL,0.57,0.29,687.73,10,10,10,False
SPY,2025-12-24 11:05:00,MIDDAY (10:30-15:00),BUY,687.75,687.68,0.07,0.04,2.68,100,REVERSAL,0.71,0.36,687.8,0,0,0,False
SPY,2025-12-24 11:08:00,MIDDAY (10:30-15:00),BUY,687.8,687.73,0.07,0.04,6.84,100,STOP_OUT,0.43,-1.0,687.83,0,0,0,True
SPY,2025-12-24 11:23:00,MIDDAY (10:30-15:00),BUY,687.71,687.64,0.07,0.05,3.34,100,REVERSAL,0.86,0.43,687.77,2,2,2,False
SPY,2025-12-24 11:36:00,MIDDAY (10:30-15:00),BUY,687.73,687.65,0.08,0.05,2.55,95,STOP_OUT,0.0,-1.0,687.73,0,0,0,True
SPY,2025-12-24 12:01:00,MIDDAY (10:30-15:00),BUY,687.77,687.69,0.08,0.05,4.5,100,REVERSAL,1.0,0.5,687.85,1,1,1,False
SPY,2025-12-24 12:15:00,MIDDAY (10:30-15:00),BUY,687.98,687.92,0.06,0.04,24.92,100,REVERSAL,0.83,0.42,688.03,1,1,1,False
SPY,2025-12-24 12:34:00,MIDDAY (10:30-15:00),BUY,688.02,687.94,0.08,0.05,3.21,100,REVERSAL,0.75,0.38,688.08,2,2,2,False
SPY,2025-12-24 12:52:00,MIDDAY (10:30-15:00),BUY,688.08,688.02,0.06,0.04,3.61,100,REVERSAL,0.67,0.33,688.12,3,3,3,False
SPY,2025-12-24 13:00:00,MIDDAY (10:30-15:00),BUY,688.02,687.86,0.15,0.1,18.72,100,STOP_OUT,0.0,-1.0,688.02,0,0,0,True
SPY,2025-12-24 13:30:00,MIDDAY (10:30-15:00),BUY,688.14,688.04,0.1,0.07,7.04,100,STOP_OUT,0.0,-1.0,688.14,0,0,0,True
SPY,2025-12-24 14:12:00,MIDDAY (10:30-15:00),BUY,688.28,688.18,0.1,0.07,3.02,100,STOP_OUT,0.0,-1.0,688.28,0,0,0,True
SPY,2025-12-24 14:31:00,MIDDAY (10:30-15:00),BUY,688.27,688.07,0.2,0.14,2.12,90,REVERSAL,0.85,0.43,688.44,3,3,3,False
SPY,2025-12-24 14:53:00,MIDDAY (10:30-15:00),BUY,688.7,688.41,0.29,0.19,2.29,90,REVERSAL,0.59,0.29,688.87,14,14,14,False
SPY,2025-12-24 15:08:00,CLOSE (15:00-16:00),BUY,688.85,688.68,0.17,0.12,2.02,90,REVERSAL,0.88,0.44,689.0,1,1,1,False
SPY,2025-12-24 15:10:00,CLOSE (15:00-16:00),BUY,688.96,688.78,0.18,0.12,3.39,100,REVERSAL,0.61,0.31,689.07,2,2,2,False
SPY,2025-12-24 15:59:00,CLOSE (15:00-16:00),BUY,689.47,689.36,0.11,0.07,3.53,100,EOD_EXIT,9.73,9.73,690.54,49,49,119,False
SPY,2025-12-26 09:56:00,MORNING (9:45-10:30),BUY,690.3,690.25,0.05,0.03,7.85,100,REVERSAL,1.2,0.6,690.36,0,0,0,False
SPY,2025-12-26 10:01:00,MORNING (9:45-10:30),BUY,690.41,690.34,0.07,0.05,8.48,100,REVERSAL,1.43,0.71,690.51,0,0,0,False
SPY,2025-12-26 10:38:00,MIDDAY (10:30-15:00),BUY,690.43,690.36,0.07,0.04,2.26,85,REVERSAL,0.71,0.36,690.48,0,0,0,False
SPY,2025-12-26 10:59:00,MIDDAY (10:30-15:00),BUY,690.33,690.25,0.08,0.05,4.4,100,REVERSAL,1.12,0.56,690.42,0,0,0,False
SPY,2025-12-26 11:16:00,MIDDAY (10:30-15:00),BUY,690.31,690.24,0.07,0.05,2.5,80,STOP_OUT,0.29,-1.0,690.33,0,0,0,True
SPY,2025-12-26 11:42:00,MIDDAY (10:30-15:00),BUY,690.02,689.94,0.08,0.06,2.35,80,REVERSAL,0.88,0.44,690.09,1,1,1,False
SPY,2025-12-26 11:52:00,MIDDAY (10:30-15:00),BUY,689.99,689.86,0.13,0.08,2.49,80,REVERSAL,0.77,0.38,690.09,1,1,1,False
SPY,2025-12-26 11:55:00,MIDDAY (10:30-15:00),BUY,690.15,690.02,0.13,0.08,2.34,90,REVERSAL,0.54,0.27,690.22,4,4,4,False
SPY,2025-12-26 12:00:00,MIDDAY (10:30-15:00),BUY,690.22,690.1,0.12,0.08,2.87,100,STOP_OUT,0.0,-1.0,690.22,0,0,0,True
SPY,2025-12-26 12:33:00,MIDDAY (10:30-15:00),BUY,690.35,690.26,0.09,0.06,2.3,85,REVERSAL,0.67,0.33,690.41,2,2,2,False
SPY,2025-12-26 12:35:00,MIDDAY (10:30-15:00),BUY,690.4,690.32,0.08,0.05,6.71,100,REVERSAL,0.75,0.38,690.46,1,1,1,False
SPY,2025-12-26 12:42:00,MIDDAY (10:30-15:00),BUY,690.47,690.39,0.08,0.06,3.22,100,STOP_OUT,0.5,-1.0,690.51,11,11,11,True
SPY,2025-12-26 12:49:00,MIDDAY (10:30-15:00),BUY,690.46,690.38,0.08,0.05,2.64,90,REVERSAL,0.62,0.31,690.51,4,4,4,False
SPY,2025-12-26 13:00:00,MIDDAY (10:30-15:00),BUY,690.4,690.26,0.14,0.09,40.6,100,STOP_OUT,0.0,-1.0,690.4,0,0,0,True
SPY,2025-12-26 13:20:00,MIDDAY (10:30-15:00),BUY,690.55,690.42,0.13,0.09,3.45,100,STOP_OUT,0.23,-1.0,690.58,0,0,0,True
SPY,2025-12-26 13:34:00,MIDDAY (10:30-15:00),BUY,690.61,690.48,0.13,0.08,3.3,100,REVERSAL,0.77,0.38,690.71,3,3,3,False
SPY,2025-12-26 13:40:00,MIDDAY (10:30-15:00),BUY,690.79,690.65,0.14,0.09,3.25,100,STOP_OUT,0.29,-1.0,690.83,4,4,4,True
SPY,2025-12-26 13:52:00,MIDDAY (10:30-15:00),BUY,690.51,690.33,0.18,0.12,2.2,80,REVERSAL,0.61,0.31,690.62,7,7,7,False
SPY,2025-12-26 14:24:00,MIDDAY (10:30-15:00),BUY,690.73,690.63,0.1,0.07,5.23,100,STOP_OUT,0.0,-1.0,690.73,0,0,0,True
SPY,2025-12-26 15:58:00,CLOSE (15:00-16:00),BUY,690.84,690.59,0.24,0.16,2.11,90,STOP_OUT,0.12,-1.0,690.87,0,0,0,True
SPY,2025-12-29 09:50:00,MORNING (9:45-10:30),BUY,688.69,688.58,0.11,0.07,2.39,90,REVERSAL,1.36,0.68,688.84,1,1,1,False
SPY,2025-12-29 09:51:00,MORNING (9:45-10:30),BUY,688.7,688.59,0.11,0.07,2.56,97,REVERSAL,1.27,0.64,688.84,0,0,0,False
SPY,2025-12-29 10:04:00,MORNING (9:45-10:30),BUY,688.79,688.66,0.13,0.09,2.37,85,STOP_OUT,0.0,-1.0,688.79,0,0,0,True
SPY,2025-12-29 10:10:00,MORNING (9:45-10:30),BUY,688.93,688.8,0.13,0.08,4.25,100,REVERSAL,1.0,0.5,689.06,4,4,4,False
SPY,2025-12-29 10:36:00,MIDDAY (10:30-15:00),BUY,688.79,688.66,0.13,0.08,2.97,100,STOP_OUT,0.38,-1.0,688.84,0,0,0,True
SPY,2025-12-29 11:01:00,MIDDAY (10:30-15:00),BUY,688.72,688.61,0.11,0.07,3.68,100,REVERSAL,0.73,0.36,688.8,3,3,3,False
SPY,2025-12-29 11:04:00,MIDDAY (10:30-15:00),BUY,688.74,688.62,0.12,0.08,11.98,100,STOP_OUT,0.5,-1.0,688.8,0,0,0,True
SPY,2025-12-29 11:27:00,MIDDAY (10:30-15:00),BUY,688.57,688.45,0.12,0.08,11.18,100,REVERSAL,0.58,0.29,688.64,0,0,0,False
SPY,2025-12-29 11:53:00,MIDDAY (10:30-15:00),BUY,689.05,688.94,0.11,0.07,4.41,100,STOP_OUT,0.09,-1.0,689.06,0,0,0,True
SPY,2025-12-29 12:22:00,MIDDAY (10:30-15:00),BUY,688.94,688.82,0.12,0.08,2.11,90,STOP_OUT,0.17,-1.0,688.96,1,1,1,True
SPY,2025-12-29 12:31:00,MIDDAY (10:30-15:00),BUY,688.8,688.68,0.12,0.08,2.82,95,STOP_OUT,0.17,-1.0,688.82,0,0,0,True
SPY,2025-12-29 12:54:00,MIDDAY (10:30-15:00),BUY,688.48,688.31,0.17,0.11,4.43,100,STOP_OUT,0.24,-1.0,688.52,3,3,3,True
SPY,2025-12-29 13:01:00,MIDDAY (10:30-15:00),BUY,689.0,688.42,0.58,0.38,3.6,100,STOP_OUT,0.0,-1.0,689.0,0,0,0,True
SPY,2025-12-29 13:18:00,MIDDAY (10:30-15:00),BUY,688.39,688.09,0.3,0.2,4.74,100,REVERSAL,6.4,3.2,690.31,13,13,13,False
SPY,2025-12-29 13:21:00,MIDDAY (10:30-15:00),BUY,688.32,688.19,0.13,0.08,2.81,93,STOP_OUT,0.0,-1.0,688.32,0,0,0,True
SPY,2025-12-29 13:26:00,MIDDAY (10:30-15:00),BUY,688.43,688.29,0.14,0.09,5.17,100,REVERSAL,0.71,0.36,688.53,0,0,0,False
SPY,2025-12-29 13:41:00,MIDDAY (10:30-15:00),BUY,688.25,687.88,0.37,0.25,6.69,100,STOP_OUT,0.03,-1.0,688.26,3,3,3,True
SPY,2025-12-29 14:18:00,MIDDAY (10:30-15:00),BUY,686.9,686.64,0.26,0.17,2.62,90,REVERSAL,0.65,0.33,687.07,0,0,0,False
SPY,2025-12-29 14:19:00,MIDDAY (10:30-15:00),BUY,686.97,686.7,0.27,0.18,2.02,80,REVERSAL,0.63,0.31,687.14,5,5,5,False
SPY,2025-12-29 14:30:00,MIDDAY (10:30-15:00),BUY,687.65,687.34,0.31,0.21,44.41,100,STOP_OUT,0.0,-1.0,687.65,0,0,0,True
SPY,2025-12-29 15:29:00,CLOSE (15:00-16:00),BUY,687.95,687.6,0.35,0.23,2.85,90,REVERSAL,0.56,0.28,688.14,4,4,4,False
SPY,2025-12-30 09:55:00,MORNING (9:45-10:30),BUY,687.83,687.75,0.08,0.05,3.23,100,REVERSAL,1.37,0.69,687.94,0,0,0,False
SPY,2025-12-30 10:19:00,MORNING (9:45-10:30),BUY,687.96,687.89,0.07,0.04,2.95,93,STOP_OUT,0.0,-1.0,687.96,0,0,0,True
SPY,2025-12-30 10:32:00,MIDDAY (10:30-15:00),BUY,687.95,687.87,0.08,0.05,2.3,87,STOP_OUT,0.12,-1.0,687.96,1,1,1,True
SPY,2025-12-30 10:37:00,MIDDAY (10:30-15:00),BUY,687.86,687.78,0.08,0.06,4.27,100,STOP_OUT,0.0,-1.0,687.86,0,0,0,True
SPY,2025-12-30 11:11:00,MIDDAY (10:30-15:00),BUY,687.42,687.33,0.09,0.06,3.11,100,REVERSAL,0.89,0.44,687.5,0,0,0,False
SPY,2025-12-30 11:33:00,MIDDAY (10:30-15:00),BUY,687.31,687.22,0.09,0.06,10.4,100,REVERSAL,0.78,0.39,687.38,1,1,1,False
SPY,2025-12-30 12:01:00,MIDDAY (10:30-15:00),BUY,687.86,687.77,0.09,0.06,2.38,87,REVERSAL,1.33,0.67,687.98,1,1,1,False
SPY,2025-12-30 12:17:00,MIDDAY (10:30-15:00),BUY,688.05,687.95,0.1,0.07,25.03,100,STOP_OUT,0.0,-1.0,688.05,0,0,0,True
SPY,2025-12-30 12:37:00,MIDDAY (10:30-15:00),BUY,687.68,687.55,0.13,0.09,20.43,100,REVERSAL,0.92,0.46,687.8,0,0,0,False
SPY,2025-12-30 12:59:00,MIDDAY (10:30-15:00),BUY,687.7,687.6,0.1,0.07,2.07,87,STOP_OUT,0.0,-1.0,687.7,0,0,0,True
SPY,2025-12-30 13:07:00,MIDDAY (10:30-15:00),BUY,687.77,687.3,0.47,0.31,3.14,100,REVERSAL,0.62,0.31,688.06,12,12,13,False
SPY,2025-12-30 13:26:00,MIDDAY (10:30-15:00),BUY,687.93,687.8,0.13,0.08,9.1,100,STOP_OUT,0.38,-1.0,687.98,0,0,0,True
SPY,2025-12-30 13:27:00,MIDDAY (10:30-15:00),BUY,687.96,687.83,0.13,0.08,6.94,100,STOP_OUT,0.0,-1.0,687.96,0,0,0,True
SPY,2025-12-30 13:57:00,MIDDAY (10:30-15:00),BUY,687.58,687.41,0.17,0.12,2.68,95,REVERSAL,1.06,0.53,687.76,1,1,1,False
SPY,2025-12-30 13:59:00,MIDDAY (10:30-15:00),BUY,687.75,687.57,0.18,0.12,4.57,100,STOP_OUT,0.06,-1.0,687.76,0,0,0,True
SPY,2025-12-30 14:30:00,MIDDAY (10:30-15:00),BUY,687.73,687.51,0.22,0.15,77.82,100,STOP_OUT,0.0,-1.0,687.73,0,0,0,True
SPY,2025-12-30 14:46:00,MIDDAY (10:30-15:00),BUY,687.37,686.98,0.39,0.26,2.37,90,REVERSAL,1.13,0.56,687.81,1,1,1,False
SPY,2025-12-30 15:47:00,CLOSE (15:00-16:00),BUY,686.87,686.64,0.23,0.15,2.05,87,REVERSAL,0.83,0.41,687.06,1,1,1,False
SPY,2025-12-31 13:50:00,MIDDAY (10:30-15:00),BUY,687.45,687.27,0.18,0.12,2.73,100,REVERSAL,0.83,0.42,687.6,0,0,0,False
SPY,2025-12-31 14:28:00,MIDDAY (10:30-15:00),BUY,687.31,687.18,0.13,0.09,3.24,100,STOP_OUT,0.0,-1.0,687.31,0,0,0,True
SPY,2025-12-31 14:30:00,MIDDAY (10:30-15:00),BUY,687.26,687.07,0.19,0.13,40.78,100,STOP_OUT,0.0,-1.0,687.26,0,0,0,True
SPY,2026-01-05 14:30:00,MIDDAY (10:30-15:00),BUY,687.28,686.93,0.35,0.23,107.97,100,REVERSAL,0.93,0.46,687.61,0,0,0,False
SPY,2026-01-05 14:31:00,MIDDAY (10:30-15:00),BUY,687.4,687.01,0.39,0.26,2.88,90,STOP_OUT,0.0,-1.0,687.4,0,0,0,True
SPY,2026-01-05 14:44:00,MIDDAY (10:30-15:00),BUY,687.4,686.7,0.7,0.47,2.22,83,REVERSAL,0.61,0.31,687.83,0,0,0,False
SPY,2026-01-06 09:54:00,MORNING (9:45-10:30),BUY,687.4,687.26,0.14,0.09,50.63,100,REVERSAL,0.57,0.29,687.48,0,0,0,False
SPY,2026-01-06 10:19:00,MORNING (9:45-10:30),BUY,687.24,687.15,0.09,0.06,3.79,100,STOP_OUT,0.0,-1.0,687.24,0,0,0,True
SPY,2026-01-06 10:21:00,MORNING (9:45-10:30),BUY,687.24,687.14,0.1,0.06,24.28,100,STOP_OUT,0.0,-1.0,687.24,0,0,0,True
SPY,2026-01-06 10:36:00,MIDDAY (10:30-15:00),BUY,687.34,687.25,0.09,0.06,2.12,90,REVERSAL,0.56,0.28,687.39,0,0,0,False
SPY,2026-01-06 10:38:00,MIDDAY (10:30-15:00),BUY,687.39,687.31,0.08,0.06,5.31,100,REVERSAL,0.75,0.38,687.45,1,1,1,False
SPY,2026-01-06 10:44:00,MIDDAY (10:30-15:00),BUY,687.44,687.35,0.09,0.06,12.8,100,STOP_OUT,0.33,-1.0,687.47,0,0,0,True
SPY,2026-01-06 11:01:00,MIDDAY (10:30-15:00),BUY,687.38,687.3,0.08,0.05,2.56,100,REVERSAL,1.12,0.56,687.47,0,0,0,False
SPY,2026-01-06 11:09:00,MIDDAY (10:30-15:00),BUY,687.5,687.42,0.08,0.05,6.04,100,STOP_OUT,0.5,-1.0,687.54,0,0,0,True
SPY,2026-01-06 11:30:00,MIDDAY (10:30-15:00),BUY,687.4,687.29,0.11,0.08,3.13,100,REVERSAL,0.64,0.32,687.47,0,0,0,False
SPY,2026-01-06 11:45:00,MIDDAY (10:30-15:00),BUY,687.38,687.28,0.1,0.07,3.12,100,STOP_OUT,0.0,-1.0,687.38,0,0,0,True
SPY,2026-01-06 12:10:00,MIDDAY (10:30-15:00),BUY,687.44,687.31,0.13,0.08,6.25,100,REVERSAL,0.69,0.35,687.53,1,1,1,False
SPY,2026-01-06 12:16:00,MIDDAY (10:30-15:00),BUY,687.68,687.57,0.11,0.07,2.85,95,STOP_OUT,0.18,-1.0,687.7,2,2,2,True
SPY,2026-01-06 12:28:00,MIDDAY (10:30-15:00),BUY,687.67,687.57,0.1,0.06,6.84,100,REVERSAL,0.5,0.25,687.72,1,1,1,False
SPY,2026-01-06 12:41:00,MIDDAY (10:30-15:00),BUY,687.77,687.66,0.11,0.07,3.84,100,REVERSAL,1.0,0.5,687.88,0,0,0,False
SPY,2026-01-06 12:44:00,MIDDAY (10:30-15:00),BUY,687.95,687.83,0.12,0.08,5.04,100,REVERSAL,0.83,0.42,688.05,1,1,1,False
SPY,2026-01-06 12:45:00,MIDDAY (10:30-15:00),BUY,688.0,687.88,0.12,0.08,13.2,100,REVERSAL,1.0,0.5,688.12,11,11,11,False
SPY,2026-01-06 13:01:00,MIDDAY (10:30-15:00),BUY,688.85,688.22,0.63,0.42,4.59,100,STOP_OUT,0.0,-1.0,688.85,0,0,0,True
SPY,2026-01-06 13:15:00,MIDDAY (10:30-15:00),BUY,688.05,687.34,0.71,0.47,2.07,85,STOP_OUT,0.15,-1.0,688.15,0,0,0,True
SPY,2026-01-06 13:31:00,MIDDAY (10:30-15:00),BUY,687.84,687.7,0.14,0.09,2.23,83,REVERSAL,0.79,0.39,687.95,1,1,1,False
SPY,2026-01-06 14:14:00,MIDDAY (10:30-15:00),BUY,687.5,687.3,0.2,0.14,4.38,100,REVERSAL,0.6,0.3,687.62,5,5,5,False
SPY,2026-01-06 14:25:00,MIDDAY (10:30-15:00),BUY,687.74,687.55,0.19,0.13,3.65,100,REVERSAL,1.0,0.5,687.93,2,2,2,False
SPY,2026-01-06 14:30:00,MIDDAY (10:30-15:00),BUY,688.35,688.08,0.27,0.18,87.11,100,REVERSAL,0.91,0.45,688.6,0,0,0,False
SPY,2026-01-07 09:48:00,MORNING (9:45-10:30),BUY,691.26,691.17,0.09,0.06,3.25,100,STOP_OUT,0.0,-1.0,691.26,0,0,0,True
SPY,2026-01-07 10:09:00,MORNING (9:45-10:30),BUY,691.27,691.18,0.09,0.06,7.62,100,REVERSAL,0.67,0.33,691.33,1,1,1,False
