params,trades,wins,loss,wr,pf,pnl,avg_win,avg_loss
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'power'}",63,25,38,39.682539682539684,1.4739159001928097,7.243757142857053,0.90114628571428,-0.4022342105263144
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'all'}",1222,361,861,29.541734860883796,0.7344642102844444,-81.99967857142866,0.6282789671547284,-0.358662468889995
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'morning'}",118,28,90,23.728813559322035,0.5513559843768918,-33.27197857142828,1.4603293367346903,-0.824013333333329
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'power'}",63,25,38,39.682539682539684,1.4739159001928097,7.243757142857053,0.90114628571428,-0.4022342105263144
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'all'}",1222,361,861,29.541734860883796,0.7344642102844444,-81.99967857142866,0.6282789671547284,-0.358662468889995
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'morning'}",118,28,90,23.728813559322035,0.5513559843768918,-33.27197857142828,1.4603293367346903,-0.824013333333329
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'power'}",63,25,38,39.682539682539684,1.4739159001928097,7.243757142857053,0.90114628571428,-0.4022342105263144
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'all'}",1222,361,861,29.541734860883796,0.7344642102844444,-81.99967857142866,0.6282789671547284,-0.358662468889995
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'morning'}",118,28,90,23.728813559322035,0.5513559843768918,-33.27197857142828,1.4603293367346903,-0.824013333333329
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'power'}",63,25,38,39.682539682539684,1.4739159001928097,7.243757142857053,0.90114628571428,-0.4022342105263144
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'all'}",1140,332,808,29.122807017543863,0.7410826950948338,-72.45207857142827,0.6246235585197935,-0.34632066831683145
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'morning'}",116,28,88,24.137931034482758,0.5707815047557072,-30.74803571428545,1.4603293367346903,-0.8140597402597362
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'power'}",59,24,35,40.67796610169492,1.373418828127251,5.3698214285714165,0.8229157738095214,-0.4108616326530599
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'all'}",1140,332,808,29.122807017543863,0.7410826950948338,-72.45207857142827,0.6246235585197935,-0.34632066831683145
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'morning'}",116,28,88,24.137931034482758,0.5707815047557072,-30.74803571428545,1.4603293367346903,-0.8140597402597362
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'power'}",59,24,35,40.67796610169492,1.373418828127251,5.3698214285714165,0.8229157738095214,-0.4108616326530599
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'all'}",1140,332,808,29.122807017543863,0.7410826950948338,-72.45207857142827,0.6246235585197935,-0.34632066831683145
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'morning'}",116,28,88,24.137931034482758,0.5707815047557072,-30.74803571428545,1.4603293367346903,-0.8140597402597362
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'power'}",59,24,35,40.67796610169492,1.373418828127251,5.3698214285714165,0.8229157738095214,-0.4108616326530599
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'all'}",1140,332,808,29.122807017543863,0.7410826950948338,-72.45207857142827,0.6246235585197935,-0.34632066831683145
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'morning'}",116,28,88,24.137931034482758,0.5707815047557072,-30.74803571428545,1.4603293367346903,-0.8140597402597362
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'power'}",59,24,35,40.67796610169492,1.373418828127251,5.3698214285714165,0.8229157738095214,-0.4108616326530599
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'all'}",1072,313,759,29.19776119402985,0.767619549491479,-61.21404999999972,0.646030785029667,-0.34706414455110074
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'morning'}",112,28,84,25.0,0.590984660261876,-28.439964285714048,1.4675997448979554,-0.8277709183673428
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'power'}",55,21,34,38.18181818181819,1.348073633607544,4.96804999999998,0.9162397959183644,-0.4197936974789903
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'all'}",1072,313,759,29.19776119402985,0.767619549491479,-61.21404999999972,0.646030785029667,-0.34706414455110074
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'morning'}",112,28,84,25.0,0.590984660261876,-28.439964285714048,1.4675997448979554,-0.8277709183673428
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'power'}",55,21,34,38.18181818181819,1.348073633607544,4.96804999999998,0.9162397959183644,-0.4197936974789903
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'all'}",1072,313,759,29.19776119402985,0.767619549491479,-61.21404999999972,0.646030785029667,-0.34706414455110074
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'morning'}",112,28,84,25.0,0.590984660261876,-28.439964285714048,1.4675997448979554,-0.8277709183673428
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'power'}",55,21,34,38.18181818181819,1.348073633607544,4.96804999999998,0.9162397959183644,-0.4197936974789903
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'all'}",1072,313,759,29.19776119402985,0.767619549491479,-61.21404999999972,0.646030785029667,-0.34706414455110074
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'morning'}",112,28,84,25.0,0.590984660261876,-28.439964285714048,1.4675997448979554,-0.8277709183673428
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 2.5, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'power'}",55,21,34,38.18181818181819,1.348073633607544,4.96804999999998,0.9162397959183644,-0.4197936974789903
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'all'}",1222,346,876,28.314238952536826,0.7358102049574576,-82.76344285714393,0.6662116432700214,-0.3576172048271363
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'morning'}",118,26,92,22.033898305084744,0.5091338642078923,-36.99515714285715,1.4758439560439396,-0.8192076086956476
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'power'}",63,25,38,39.682539682539684,1.6499047145502093,9.933728571428464,1.0087451428571363,-0.4022342105263144
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'all'}",1222,346,876,28.314238952536826,0.7358102049574576,-82.76344285714393,0.6662116432700214,-0.3576172048271363
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'morning'}",118,26,92,22.033898305084744,0.5091338642078923,-36.99515714285715,1.4758439560439396,-0.8192076086956476
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'power'}",63,25,38,39.682539682539684,1.6499047145502093,9.933728571428464,1.0087451428571363,-0.4022342105263144
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'all'}",1222,346,876,28.314238952536826,0.7358102049574576,-82.76344285714393,0.6662116432700214,-0.3576172048271363
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'morning'}",118,26,92,22.033898305084744,0.5091338642078923,-36.99515714285715,1.4758439560439396,-0.8192076086956476
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'power'}",63,25,38,39.682539682539684,1.6499047145502093,9.933728571428464,1.0087451428571363,-0.4022342105263144
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'all'}",1222,346,876,28.314238952536826,0.7358102049574576,-82.76344285714393,0.6662116432700214,-0.3576172048271363
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'morning'}",118,26,92,22.033898305084744,0.5091338642078923,-36.99515714285715,1.4758439560439396,-0.8192076086956476
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'power'}",63,25,38,39.682539682539684,1.6499047145502093,9.933728571428464,1.0087451428571363,-0.4022342105263144
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'all'}",1140,317,823,27.807017543859647,0.7290585885597612,-77.10594285714365,0.6545090130689466,-0.34579015795868745
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'morning'}",116,26,90,22.413793103448278,0.5267748456027116,-34.471214285714325,1.4758439560439396,-0.8093684126984085
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'power'}",59,24,35,40.67796610169492,1.5218341544052214,7.5040571428570395,0.9118422619047557,-0.4108616326530599
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'all'}",1140,317,823,27.807017543859647,0.7290585885597612,-77.10594285714365,0.6545090130689466,-0.34579015795868745
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'morning'}",116,26,90,22.413793103448278,0.5267748456027116,-34.471214285714325,1.4758439560439396,-0.8093684126984085
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'power'}",59,24,35,40.67796610169492,1.5218341544052214,7.5040571428570395,0.9118422619047557,-0.4108616326530599
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'all'}",1140,317,823,27.807017543859647,0.7290585885597612,-77.10594285714365,0.6545090130689466,-0.34579015795868745
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'morning'}",116,26,90,22.413793103448278,0.5267748456027116,-34.471214285714325,1.4758439560439396,-0.8093684126984085
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'power'}",59,24,35,40.67796610169492,1.5218341544052214,7.5040571428570395,0.9118422619047557,-0.4108616326530599
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'all'}",1140,317,823,27.807017543859647,0.7290585885597612,-77.10594285714365,0.6545090130689466,-0.34579015795868745
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'morning'}",116,26,90,22.413793103448278,0.5267748456027116,-34.471214285714325,1.4758439560439396,-0.8093684126984085
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'power'}",59,24,35,40.67796610169492,1.5218341544052214,7.5040571428570395,0.9118422619047557,-0.4108616326530599
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'all'}",1072,300,772,27.985074626865668,0.7605946966614975,-64.06038571428653,0.6784030952380916,-0.3466079200592151
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'morning'}",112,26,86,23.214285714285715,0.5458999383242823,-32.12242857142871,1.485239560439541,-0.8225425249169394
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'power'}",55,21,34,38.18181818181819,1.5020483250576202,7.165728571428463,1.0208911564625778,-0.4197936974789903
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'all'}",1072,300,772,27.985074626865668,0.7605946966614975,-64.06038571428653,0.6784030952380916,-0.3466079200592151
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'morning'}",112,26,86,23.214285714285715,0.5458999383242823,-32.12242857142871,1.485239560439541,-0.8225425249169394
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'power'}",55,21,34,38.18181818181819,1.5020483250576202,7.165728571428463,1.0208911564625778,-0.4197936974789903
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'all'}",1072,300,772,27.985074626865668,0.7605946966614975,-64.06038571428653,0.6784030952380916,-0.3466079200592151
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'morning'}",112,26,86,23.214285714285715,0.5458999383242823,-32.12242857142871,1.485239560439541,-0.8225425249169394
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'power'}",55,21,34,38.18181818181819,1.5020483250576202,7.165728571428463,1.0208911564625778,-0.4197936974789903
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'all'}",1072,300,772,27.985074626865668,0.7605946966614975,-64.06038571428653,0.6784030952380916,-0.3466079200592151
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'morning'}",112,26,86,23.214285714285715,0.5458999383242823,-32.12242857142871,1.485239560439541,-0.8225425249169394
"{'volume_mult': 3.0, 'atr_stop_mult': 2.0, 'risk_reward': 3.0, 'lookback': 20, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'power'}",55,21,34,38.18181818181819,1.5020483250576202,7.165728571428463,1.0208911564625778,-0.4197936974789903
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'all'}",1222,428,794,35.02454991816694,0.7730853342708515,-76.76045000000042,0.6110244826435252,-0.42604399064411724
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'morning'}",118,32,86,27.11864406779661,0.5108083313239395,-43.40120714285722,1.416220089285709,-1.031630813953487
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'power'}",63,28,35,44.44444444444444,1.5756274808580044,9.734282142857257,0.9516076530612233,-0.4831637755101999
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'all'}",1222,428,794,35.02454991816694,0.7730853342708515,-76.76045000000042,0.6110244826435252,-0.42604399064411724
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'morning'}",118,32,86,27.11864406779661,0.5108083313239395,-43.40120714285722,1.416220089285709,-1.031630813953487
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'power'}",63,28,35,44.44444444444444,1.5756274808580044,9.734282142857257,0.9516076530612233,-0.4831637755101999
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'all'}",1222,428,794,35.02454991816694,0.7730853342708515,-76.76045000000042,0.6110244826435252,-0.42604399064411724
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'morning'}",118,32,86,27.11864406779661,0.5108083313239395,-43.40120714285722,1.416220089285709,-1.031630813953487
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'power'}",63,28,35,44.44444444444444,1.5756274808580044,9.734282142857257,0.9516076530612233,-0.4831637755101999
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'all'}",1222,428,794,35.02454991816694,0.7730853342708515,-76.76045000000042,0.6110244826435252,-0.42604399064411724
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'morning'}",118,32,86,27.11864406779661,0.5108083313239395,-43.40120714285722,1.416220089285709,-1.031630813953487
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 12, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'power'}",63,28,35,44.44444444444444,1.5756274808580044,9.734282142857257,0.9516076530612233,-0.4831637755101999
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'all'}",1140,400,740,35.08771929824561,0.7961145192903331,-61.92366785714349,0.6044855535714293,-0.4104295801158313
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'morning'}",116,32,84,27.586206896551722,0.5296426414406025,-40.24627857142865,1.416220089285709,-1.0186347789115633
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'power'}",59,27,32,45.76271186440678,1.5087558800188419,8.04778214285729,0.8839383597883618,-0.4943297991071399
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'all'}",1140,400,740,35.08771929824561,0.7961145192903331,-61.92366785714349,0.6044855535714293,-0.4104295801158313
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'morning'}",116,32,84,27.586206896551722,0.5296426414406025,-40.24627857142865,1.416220089285709,-1.0186347789115633
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'power'}",59,27,32,45.76271186440678,1.5087558800188419,8.04778214285729,0.8839383597883618,-0.4943297991071399
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'all'}",1140,400,740,35.08771929824561,0.7961145192903331,-61.92366785714349,0.6044855535714293,-0.4104295801158313
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'morning'}",116,32,84,27.586206896551722,0.5296426414406025,-40.24627857142865,1.416220089285709,-1.0186347789115633
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': False, 'time_filter': 'power'}",59,27,32,45.76271186440678,1.5087558800188419,8.04778214285729,0.8839383597883618,-0.4943297991071399
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'all'}",1140,400,740,35.08771929824561,0.7961145192903331,-61.92366785714349,0.6044855535714293,-0.4104295801158313
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'morning'}",116,32,84,27.586206896551722,0.5296426414406025,-40.24627857142865,1.416220089285709,-1.0186347789115633
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 16, 'momentum_filter': 'weak', 'trend_filter': True, 'time_filter': 'power'}",59,27,32,45.76271186440678,1.5087558800188419,8.04778214285729,0.8839383597883618,-0.4943297991071399
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'all'}",1072,375,697,34.98134328358209,0.8168390900903615,-52.758025000000565,0.6274237904761909,-0.4132596075015383
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'morning'}",112,32,80,28.57142857142857,0.5488970991160631,-37.412082142857216,1.422581696428566,-1.0366837053571414
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': False, 'time_filter': 'power'}",55,23,32,41.81818181818181,1.4720936874533752,7.46783928571443,1.0124518633540394,-0.4943297991071399
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'all'}",1072,375,697,34.98134328358209,0.8168390900903615,-52.758025000000565,0.6274237904761909,-0.4132596075015383
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'morning'}",112,32,80,28.57142857142857,0.5488970991160631,-37.412082142857216,1.422581696428566,-1.0366837053571414
"{'volume_mult': 3.0, 'atr_stop_mult': 2.5, 'risk_reward': 2.0, 'lookback': 20, 'momentum_filter': 'none', 'trend_filter': True, 'time_filter': 'power'}",55,23,32,41.81818181818181,1.4720936874533752,7.46783928571443,1.0124518633540394,-0.4943297991071399
